Timestamp;ADC_VAL[0];ADC_VAL[1]
18061159;0;1637
18062158;0;1636
18063157;0;1638
18064156;0;1637
18065161;0;1640
18066159;0;1634
18067160;0;1636
18068160;0;1636
18069158;0;1631
18070204;0;1637
18071189;0;1636
18072165;0;1631
18073165;0;1637
18074163;0;1640
18075170;0;1640
18076169;0;1637
18077168;0;1635
18078166;0;1636
18079165;0;1637
18080164;0;1637
18081170;0;1636
18082396;0;1635
18083182;0;1635
18084183;0;1636
18085189;0;1635
18086187;0;1638
18087197;0;1636
18088210;0;1632
18089174;0;1632
18090176;0;1640
18091174;0;1638
18092193;0;1638
18093162;0;1640
18094205;0;1640
18095183;0;1639
18096160;0;1639
18097160;0;1642
18098158;0;1634
18099159;0;1637
18100158;0;1634
18101157;0;1637
18102154;0;1636
18103175;0;1636
18104176;0;1633
18105159;0;1635
18106369;0;1637
18107163;0;1636
18108162;0;1640
18109161;0;1640
18110161;0;1639
18111161;0;1640
18112159;0;1635
18113159;0;1635
18114157;0;1640
18115163;0;1631
18116161;0;1639
18117370;0;1642
18118162;0;1642
18119160;0;1643
18120160;0;1640
18121158;0;1638
18122158;0;1636
18123156;0;1636
18124156;0;1639
18125172;0;1631
18126192;0;1637
18127169;0;1636
18128207;0;1637
18129284;0;1644
18130195;0;1636
18131180;0;1636
18132178;0;1631
18133179;0;1640
18134165;0;1634
18135179;0;1631
18136201;0;1634
18137296;0;1640
18138175;0;1640
18139178;0;1637
18140260;0;1640
18141162;0;1631
18142166;0;1639
18143165;0;1638
18144164;0;1638
18145169;0;1636
18146168;0;1640
18147168;0;1636
18148166;0;1635
18149165;0;1636
18150164;0;1631
18151163;0;1631
18152208;0;1631
18153185;0;1637
18154174;0;1631
18155160;0;1637
18156158;0;1637
18157159;0;1638
18158158;0;1638
18159157;0;1638
18160156;0;1636
18161177;0;1631
18162176;0;1633
18163176;0;1634
18164301;0;1637
18165170;0;1637
18166169;0;1638
18167170;0;1637
18168170;0;1639
18169170;0;1640
18170168;0;1640
18171169;0;1635
18172168;0;1635
18173167;0;1633
18174167;0;1635
18175173;0;1637
18176191;0;1637
18177155;0;1633
18178218;0;1637
18179172;0;1637
18180170;0;1633
18181190;0;1641
18182218;0;1641
18183184;0;1636
18184187;0;1638
18185155;0;1635
18186176;0;1635
18187208;0;1636
18188237;0;1636
18189172;0;1635
18190172;0;1639
18191173;0;1637
18192172;0;1639
18193171;0;1639
18194170;0;1639
18195175;0;1640
18196175;0;1642
18197175;0;1631
18198173;0;1635
18199183;0;1633
18200160;0;1633
18201159;0;1632
18202158;0;1637
18203158;0;1630
18204156;0;1639
18205161;0;1640
18206160;0;1639
18207160;0;1639
18208158;0;1639
18209158;0;1640
18210156;0;1634
18211198;0;1635
18212175;0;1633
18213175;0;1633
18214175;0;1633
18215158;0;1631
18216156;0;1636
18217156;0;1636
18218177;0;1644
18219175;0;1641
18220176;0;1642
18221193;0;1642
18222200;0;1634
18223240;0;1632
18224209;0;1635
18225181;0;1636
18226181;0;1636
18227182;0;1634
18228189;0;1634
18229173;0;1635
18230161;0;1637
18231163;0;1639
18232201;0;1637
18233188;0;1640
18234417;0;1636
18235165;0;1636
18236163;0;1632
18237163;0;1639
18238162;0;1635
18239161;0;1640
18240159;0;1634
18241159;0;1639
18242158;0;1639
18243157;0;1636
18244156;0;1633
18245414;0;1640
18246165;0;1635
18247163;0;1636
18248163;0;1635
18249161;0;1635
18250161;0;1631
18251159;0;1637
18252159;0;1641
18253157;0;1631
18254157;0;1637
18255161;0;1642
18256205;0;1642
18257199;0;1631
18258176;0;1636
18259177;0;1631
18260175;0;1634
18261176;0;1631
18262161;0;1641
18263188;0;1641
18264203;0;1642
18265199;0;1640
18266175;0;1636
18267202;0;1633
18268239;0;1636
18269208;0;1636
18270174;0;1636
18271233;0;1637
18272190;0;1630
18273187;0;1631
18274155;0;1640
18275162;0;1638
18276160;0;1640
18277160;0;1640
18278158;0;1641
18279158;0;1636
18280264;0;1623
18281165;0;1642
18282165;0;1634
18283164;0;1636
18284164;0;1636
18285168;0;1637
18286167;0;1631
18287166;0;1639
18288165;0;1636
18289164;0;1635
18290187;0;1636
18291165;0;1636
18292165;0;1638
18293163;0;1637
18294162;0;1640
18295167;0;1632
18296167;0;1639
18297165;0;1631
18298164;0;1631
18299163;0;1631
18300163;0;1639
18301234;0;1636
18302156;0;1631
18303156;0;1637
18304177;0;1635
18305160;0;1635
18306158;0;1635
18307158;0;1641
18308156;0;1636
18309155;0;1631
18310176;0;1635
18311175;0;1636
18312269;0;1636
18313170;0;1636
18314170;0;1641
18315156;0;1638
18316174;0;1639
18317160;0;1637
18318169;0;1635
18319190;0;1635
18320205;0;1636
18321173;0;1637
18322168;0;1631
18323189;0;1638
18324216;0;1641
18325196;0;1638
18326182;0;1638
18327170;0;1640
18328207;0;1632
18329175;0;1635
18330175;0;1636
18331176;0;1639
18332176;0;1635
18333174;0;1635
18334192;0;1640
18335175;0;1636
18336176;0;1639
18337175;0;1640
18338174;0;1639
18339174;0;1640
18340174;0;1640
18341172;0;1640
18342173;0;1631
18343171;0;1639
18344194;0;1640
18345156;0;1639
18346177;0;1640
18347177;0;1640
18348176;0;1636
18349175;0;1639
18350174;0;1641
18351174;0;1638
18352172;0;1637
18353172;0;1636
18354170;0;1636
18355185;0;1636
18356162;0;1637
18357162;0;1636
18358160;0;1637
18359160;0;1631
18360159;0;1637
18361167;0;1637
18362217;0;1635
18363183;0;1637
18364181;0;1640
18365254;0;1636
18366248;0;1635
18367194;0;1635
18368195;0;1635
18369172;0;1633
18370169;0;1636
18371252;0;1637
18372196;0;1639
18373162;0;1642
18374162;0;1642
18375166;0;1644
18376166;0;1639
18377192;0;1636
18378168;0;1635
18379170;0;1635
18380169;0;1634
18381168;0;1634
18382167;0;1640
18383167;0;1640
18384165;0;1637
18385170;0;1639
18386169;0;1633
18387169;0;1633
18388170;0;1635
18389200;0;1635
18390156;0;1636
18391156;0;1631
18392177;0;1637
18393175;0;1638
18394176;0;1637
18395159;0;1637
18396158;0;1636
18397156;0;1633
18398155;0;1635
18399175;0;1639
18400266;0;1642
18401167;0;1634
18402167;0;1634
18403166;0;1632
18404184;0;1633
18405184;0;1637
18406172;0;1636
18407170;0;1640
18408209;0;1640
18409175;0;1635
18410171;0;1635
18411251;0;1637
18412228;0;1640
18413191;0;1636
18414177;0;1636
18415200;0;1633
18416172;0;1633
18417170;0;1634
18418170;0;1631
18419171;0;1640
18420170;0;1644
18421169;0;1642
18422168;0;1638
18423213;0;1638
18424278;0;1638
18425158;0;1635
18426157;0;1640
18427157;0;1631
18428157;0;1635
18429156;0;1640
18430176;0;1640
18431176;0;1639
18432174;0;1636
18433174;0;1636
18434173;1675;1636
18435158;1684;1644
18436185;1658;1632
18437161;1658;1632
18438160;1684;1632
18439160;1685;1643
18440158;1688;1629
18441158;1692;1631
18442156;1681;1639
18443156;1688;1631
18444175;1688;1631
18445158;1680;1637
18446201;1671;1632
18447193;1692;1624
18448170;1683;1637
18449170;1685;1633
18450169;1692;1640
18451169;1692;1640
18452170;1671;1632
18453169;1684;1640
18454168;1679;1620
18455173;1679;1636
18456172;1690;1625
18457157;1692;1644
18458356;1671;1624
18459197;1671;1624
18460173;1688;1642
18461163;1688;1647
18462172;1684;1634
18463167;1685;1642
18464201;1679;1625
18465174;1679;1625
18466193;1675;1639
18467180;1684;1631
18468191;1679;1631
18469158;1680;1639
18470388;1694;1623
18471176;1689;1627
18472174;1689;1627
18473174;1689;1646
18474172;1686;1647
18475155;1681;1633
18476156;1690;1636
18477155;1692;1632
18478176;1693;1621
18479175;1693;1621
18480174;1692;1631
18481173;1688;1631
18482405;1688;1632
18483174;1690;1638
18484173;1686;1647
18485157;1688;1633
18486157;1688;1633
18487156;1679;1644
18488176;1679;1632
18489176;1690;1644
18490174;1694;1623
18491175;1688;1631
18492174;1688;1647
18493173;1688;1647
18494410;1688;1623
18495170;1687;1627
18496169;1688;1645
18497169;1687;1629
18498155;1694;1645
18499219;1684;1639
18500171;1684;1639
18501169;1692;1643
18502177;1692;1621
18503174;1695;1616
18504205;1684;1639
18505180;1679;1628
18506332;1688;1644
18507174;1688;1644
18508168;1688;1644
18509187;1692;1637
18510178;1687;1637
18511155;1679;1650
18512176;1685;1632
18513174;1695;1640
18514174;1695;1640
18515157;1695;1624
18516156;1700;1618
18517364;1688;1631
18518162;1677;1647
18519160;1693;1636
18520160;1693;1625
18521158;1679;1625
18522158;1688;1638
18523158;1679;1621
18524156;1684;1633
18525160;1692;1636
18526160;1679;1618
18527158;1679;1643
18528158;1679;1643
18529321;1688;1632
18530174;1684;1639
18531175;1684;1640
18532175;1690;1628
18533175;1680;1640
18534173;1680;1639
18535156;1682;1639
18536156;1694;1623
18537177;1682;1635
18538175;1679;1628
18539176;1687;1639
18540175;1700;1639
18541256;1682;1645
18542174;1682;1645
18543156;1695;1623
18544177;1688;1643
18545160;1679;1622
18546159;1681;1627
18547159;1695;1620
18548159;1695;1627
18549157;1690;1627
18550157;1679;1626
18551163;1694;1620
18552333;1695;1619
18553368;1680;1639
18554194;1692;1628
18555167;1692;1633
18556155;1687;1633
18557178;1689;1641
18558199;1688;1637
18559172;1692;1645
18560186;1693;1616
18561186;1677;1632
18562172;1677;1647
18563161;1692;1647
18564159;1678;1632
18565269;1684;1636
18566168;1687;1635
18567172;1684;1632
18568172;1695;1652
18569170;1695;1639
18570170;1683;1639
18571169;1682;1632
18572168;1700;1639
18573167;1681;1649
18574167;1704;1635
18575171;1701;1641
18576170;1701;1631
18577274;1684;1631
18578160;1682;1640
18579166;1692;1631
18580164;1688;1652
18581162;1696;1627
18582161;1684;1637
18583160;1684;1646
18584160;1687;1646
18585164;1695;1631
18586163;1687;1637
18587162;1696;1624
18588162;1695;1645
18589285;1695;1631
18590165;1695;1632
18591166;1694;1632
18592165;1687;1636
18593164;1671;1632
18594182;1684;1647
18595154;1694;1642
18596177;1692;1627
18597231;1692;1636
18598185;1685;1636
18599174;1687;1645
18600292;1689;1623
18601172;1684;1639
18602184;1679;1627
18603187;1696;1635
18604194;1696;1647
18605173;1682;1647
18606154;1689;1647
18607168;1684;1640
18608167;1695;1635
18609166;1687;1636
18610214;1687;1632
18611168;1687;1631
18612168;1687;1631
18613166;1684;1633
18614166;1692;1628
18615170;1687;1625
18616170;1696;1623
18617168;1693;1640
18618168;1693;1627
18619166;1688;1627
18620166;1688;1648
18621340;1694;1639
18622174;1687;1632
18623174;1692;1643
18624174;1695;1634
18625157;1695;1634
18626155;1687;1624
18627156;1690;1636
18628155;1703;1623
18629174;1696;1639
18630174;1692;1646
18631172;1692;1619
18632257;1694;1621
18633175;1694;1621
18634157;1693;1634
18635163;1692;1627
18636162;1688;1640
18637161;1692;1642
18638160;1700;1623
18639159;1700;1623
18640157;1696;1644
18641156;1692;1643
18642175;1682;1644
18643173;1692;1630
18644245;1687;1624
18645202;1687;1635
18646191;1687;1644
18647157;1692;1644
18648190;1700;1615
18649219;1684;1639
18650190;1700;1620
18651176;1692;1636
18652172;1695;1622
18653174;1695;1623
18654169;1700;1623
18655195;1687;1645
18656170;1692;1632
18657171;1679;1618
18658170;1689;1626
18659171;1696;1623
18660170;1696;1645
18661170;1692;1645
18662170;1693;1623
18663170;1679;1624
18664168;1692;1615
18665174;1687;1638
18666195;1687;1632
18667172;1687;1631
18668171;1694;1631
18669170;1682;1651
18670169;1696;1638
18671166;1685;1637
18672166;1686;1633
18673164;1695;1623
18674164;1695;1623
18675168;1685;1619
18676168;1688;1631
18677195;1692;1631
18678173;1679;1651
18679173;1692;1640
18680171;1695;1646
18681170;1695;1646
18682169;1679;1632
18683169;1687;1628
18684170;1695;1617
18685175;1688;1631
18686174;1684;1647
18687194;1687;1619
18688160;1687;1619
18689233;1692;1632
18690173;1684;1624
18691182;1687;1631
18692197;1688;1644
18693183;1690;1636
18694198;1688;1635
18695195;1688;1635
18696202;1687;1644
18697187;1692;1646
18698186;1694;1620
18699180;1692;1640
18700169;1693;1640
18701170;1685;1636
18702170;1685;1636
18703171;1679;1629
18704170;1698;1634
18705175;1686;1633
18706174;1696;1639
18707173;1692;1631
18708199;1694;1635
18709176;1694;1635
18710174;1700;1632
18711174;1685;1639
18712172;1688;1652
18713170;1695;1620
18714170;1688;1642
18715177;1692;1632
18716176;1692;1632
18717175;1698;1623
18718174;1692;1635
18719196;1696;1631
18720172;1693;1647
18721171;1687;1627
18722171;1692;1637
18723171;1692;1637
18724170;1679;1620
18725175;1696;1623
18726174;1693;1634
18727173;1687;1643
18728171;1688;1640
18729171;1688;1644
18730170;1688;1644
18731203;1679;1620
18732176;1680;1624
18733165;1687;1639
18734188;1689;1636
18735191;1685;1652
18736205;1696;1631
18737193;1696;1631
18738171;1688;1639
18739203;1692;1636
18740180;1696;1642
18741169;1689;1640
18742172;1694;1640
18743232;1695;1633
18744190;1695;1633
18745165;1684;1635
18746163;1692;1631
18747164;1687;1644
18748164;1688;1641
18749164;1688;1647
18750162;1696;1619
18751162;1696;1619
18752160;1696;1631
18753160;1696;1635
18754201;1687;1629
18755162;1695;1619
18756162;1690;1638
18757160;1694;1631
18758160;1694;1631
18759158;1695;1644
18760172;1688;1629
18761171;1688;1647
18762171;1695;1628
18763172;1696;1626
18764171;1685;1645
18765176;1685;1645
18766197;1686;1632
18767174;1685;1629
18768174;1694;1622
18769174;1692;1639
18770172;1696;1623
18771173;1688;1644
18772173;1688;1644
18773171;1688;1631
18774170;1688;1629
18775175;1692;1647
18776175;1692;1631
18777175;1695;1626
18778204;1695;1626
18779159;1695;1626
18780159;1695;1632
18781157;1692;1623
18782157;1700;1647
18783156;1679;1623
18784176;1694;1638
18785160;1696;1634
18786159;1696;1634
18787158;1687;1640
18788157;1695;1624
18789164;1689;1639
18790231;1687;1632
18791185;1684;1643
18792180;1700;1632
18793180;1700;1632
18794176;1695;1620
18795180;1679;1619
18796177;1692;1647
18797194;1694;1624
18798178;1688;1638
18799166;1695;1643
18800202;1695;1643
18801213;1687;1632
18802191;1688;1638
18803169;1687;1625
18804169;1696;1617
18805174;1679;1623
18806173;1679;1627
18807172;1696;1627
18808171;1687;1620
18809171;1692;1646
18810169;1696;1636
18811169;1688;1631
18812213;1695;1640
18813190;1695;1624
18814167;1679;1624
18815172;1687;1620
18816171;1693;1623
18817170;1688;1633
18818170;1695;1627
18819171;1692;1623
18820170;1692;1639
18821169;1692;1639
18822168;1692;1639
18823213;1689;1632
18824281;1694;1624
18825168;1679;1618
18826151;1688;1638
18827178;1688;1623
18828175;1688;1623
18829172;1687;1628
18830171;1693;1621
18831191;1694;1626
18832206;1686;1642
18833181;1690;1619
18834178;1690;1632
18835431;1695;1622
18836174;1695;1622
18837162;1678;1624
18838162;1696;1623
18839160;1685;1641
18840160;1675;1621
18841159;1675;1624
18842158;1683;1624
18843156;1679;1624
18844156;1685;1625
18845160;1695;1643
18846160;1687;1648
18847204;1681;1632
18848185;1681;1642
18849167;1690;1642
18850166;1696;1633
18851165;1692;1636
18852164;1695;1634
18853164;1688;1643
18854162;1696;1645
18855167;1696;1643
18856166;1685;1643
18857164;1688;1630
18858208;1700;1631
18859191;1685;1629
18860167;1695;1624
18861166;1685;1634
18862165;1685;1641
18863164;1693;1641
18864164;1696;1622
18865170;1695;1631
18866168;1679;1624
18867168;1690;1636
18868166;1695;1617
18869166;1695;1632
18870211;1685;1632
18871185;1690;1624
18872165;1679;1626
18873165;1696;1625
18874163;1690;1644
18875170;1684;1633
18876170;1684;1636
18877170;1696;1636
18878157;1694;1647
18879198;1679;1639
18880190;1688;1623
18881158;1689;1639
18882313;1687;1627
18883178;1687;1626
18884185;1679;1626
18885189;1687;1639
18886190;1683;1648
18887178;1696;1644
18888196;1679;1619
18889192;1685;1647
18890159;1685;1623
18891159;1679;1623
18892158;1694;1624
18893286;1692;1633
18894164;1693;1630
18895174;1680;1632
18896173;1690;1644
18897172;1690;1640
18898172;1689;1640
18899170;1693;1624
18900170;1687;1624
18901168;1692;1639
18902168;1687;1647
18903166;1696;1643
18904211;1696;1622
18905199;1700;1622
18906176;1696;1632
18907156;1695;1620
18908154;1687;1638
18909175;1678;1632
18910175;1688;1650
18911176;1688;1647
18912174;1690;1647
18913173;1692;1640
18914172;1700;1619
18915177;1684;1636
18916364;1691;1632
18917170;1688;1631
18918170;1688;1641
18919169;1690;1641
18920168;1700;1627
18921166;1687;1640
18922166;1684;1644
18923167;1696;1623
18924165;1693;1644
18925171;1693;1644
18926169;1694;1650
18927169;1692;1636
18928295;1685;1641
18929162;1688;1640
18930165;1693;1643
18931172;1686;1644
18932171;1686;1625
18933233;1687;1625
18934174;1688;1647
18935232;1688;1638
18936211;1696;1638
18937177;1686;1620
18938158;1694;1625
18939181;1694;1625
18940382;1687;1634
18941173;1687;1634
18942157;1681;1636
18943169;1694;1629
18944168;1689;1627
18945173;1690;1644
18946173;1690;1644
18947174;1688;1635
18948173;1671;1616
18949172;1696;1631
18950378;1687;1641
18951169;1687;1632
18952170;1695;1618
18953168;1695;1618
18954168;1700;1639
18955172;1696;1630
18956172;1692;1639
18957170;1679;1632
18958170;1695;1627
18959168;1694;1623
18960168;1694;1623
18961314;1690;1639
18962172;1692;1619
18963173;1702;1619
18964171;1692;1627
18965176;1692;1641
18966175;1695;1636
18967174;1695;1636
18968246;1688;1644
18969156;1692;1636
18970173;1692;1631
18971173;1689;1631
18972244;1679;1621
18973181;1694;1642
18974184;1694;1642
18975185;1697;1644
18976193;1694;1631
18977188;1683;1632
18978203;1684;1647
18979189;1692;1652
18980178;1687;1634
18981164;1687;1634
18982162;1694;1639
18983229;1695;1645
18984175;1688;1628
18985158;1695;1624
18986158;1695;1620
18987158;1686;1631
18988156;1686;1631
18989156;1694;1625
18990177;1692;1615
18991176;1690;1644
18992176;1692;1639
18993176;1693;1631
18994238;1696;1647
18995162;1696;1647
18996163;1692;1640
18997161;1687;1640
18998161;1696;1631
18999159;1695;1639
19000159;1695;1619
19001157;1692;1644
19002157;1692;1644
19003155;1692;1639
19004408;1685;1632
19005155;1690;1634
19006154;1687;1643
19007175;1695;1620
19008175;1685;1623
19009175;1685;1623
19010173;1700;1629
19011174;1684;1636
19012173;1695;1631
19013172;1687;1639
19014172;1690;1643
19015228;1690;1645
19016173;1690;1645
19017160;1688;1631
19018200;1694;1624
19019186;1690;1628
19020170;1696;1640
19021190;1692;1632
19022176;1683;1621
19023186;1683;1621
19024201;1687;1624
19025193;1700;1620
19026245;1695;1632
19027201;1688;1639
19028191;1691;1632
19029159;1694;1630
19030157;1694;1630
19031157;1687;1624
19032155;1700;1631
19033176;1694;1619
19034176;1681;1624
19035160;1696;1632
19036218;1696;1625
19037172;1696;1625
19038173;1696;1631
19039172;1695;1627
19040171;1677;1625
19041171;1692;1624
19042169;1692;1646
19043169;1692;1631
19044167;1692;1631
19045173;1702;1625
19046171;1692;1639
19047198;1690;1632
19048175;1694;1631
19049175;1692;1643
19050175;1687;1624
19051176;1687;1624
19052174;1687;1631
19053174;1692;1632
19054172;1688;1647
19055178;1687;1625
19056176;1696;1631
19057189;1683;1648
19058165;1683;1648
19059166;1694;1635
19060166;1682;1632
19061164;1696;1627
19062164;1685;1642
19063162;1688;1631
19064169;1696;1647
19065168;1696;1647
19066155;1700;1621
19067175;1696;1620
19068185;1700;1631
19069185;1687;1639
19070171;1692;1640
19071192;1696;1643
19072202;1696;1643
19073199;1685;1624
19074184;1706;1620
19075154;1694;1627
19076163;1681;1632
19077162;1688;1636
19078161;1688;1643
19079200;1687;1643
19080156;1694;1640
19081156;1695;1628
19082177;1692;1631
19083175;1692;1624
19084175;1680;1633
19085159;1680;1638
19086158;1694;1638
19087157;1682;1626
19088154;1695;1623
19089175;1687;1648
19090184;1686;1648
19091162;1690;1623
19092162;1690;1632
19093160;1690;1632
19094159;1692;1638
19095164;1700;1624
19096164;1684;1639
19097162;1691;1624
19098161;1688;1632
19099160;1688;1640
19100159;1696;1640
19101158;1695;1618
19102190;1696;1627
19103167;1696;1630
19104167;1695;1628
19105171;1700;1648
19106171;1700;1628
19107170;1684;1628
19108170;1696;1623
19109170;1684;1640
19110168;1694;1632
19111166;1695;1636
19112165;1695;1632
19113198;1695;1640
19114194;1695;1640
19115159;1687;1631
19116185;1693;1628
19117180;1702;1616
19118200;1687;1632
19119175;1694;1648
19120190;1694;1639
19121176;1696;1639
19122200;1693;1625
19123187;1692;1639
19124244;1695;1624
19125187;1679;1647
19126164;1688;1638
19127162;1688;1621
19128162;1695;1621
19129160;1683;1650
19130158;1695;1623
19131159;1679;1641
19132158;1690;1634
19133156;1692;1632
19134154;1692;1640
19135160;1687;1640
19136158;1689;1636
19137199;1694;1647
19138176;1687;1639
19139156;1696;1632
19140154;1692;1645
19141175;1692;1624
19142175;1687;1624
19143176;1692;1632
19144176;1695;1623
19145159;1691;1621
19146157;1696;1641
19147158;1685;1623
19148195;1685;1626
19149172;1692;1626
19150171;1700;1625
19151170;1687;1635
19152169;1688;1652
19153169;1692;1631
19154167;1692;1625
19155173;1692;1634
19156173;1692;1634
19157172;1695;1632
19158171;1689;1647
19159170;1690;1620
19160300;1693;1648
19161170;1679;1626
19162192;1679;1631
19163155;1688;1631
19164178;1694;1631
19165158;1683;1620
19166178;1685;1636
19167174;1695;1624
19168209;1695;1620
19169160;1695;1631
19170181;1692;1631
19171245;1700;1639
19172264;1696;1637
19173167;1687;1624
19174171;1696;1639
19175542;1695;1636
19176005;1695;1636
19177170;1695;1624
19178170;1694;1628
19179171;1700;1623
19180170;1694;1623
19181169;1689;1639
19182169;1690;1632
19183213;1690;1648
19184287;1687;1648
19185167;1688;1648
19186166;1700;1624
19187166;1695;1644
19188166;1688;1647
19189164;1690;1651
19190164;1690;1651
19191162;1694;1623
19192162;1690;1640
19193160;1703;1619
19194160;1691;1642
19195187;1685;1640
19196164;1696;1639
19197163;1696;1639
19198162;1692;1639
19199160;1692;1647
19200160;1696;1645
19201159;1685;1624
19202158;1691;1632
19203159;1694;1639
19204157;1694;1619
19205163;1693;1619
19206416;1700;1619
19207173;1688;1629
19208173;1696;1625
19209171;1686;1620
19210171;1689;1624
19211160;1689;1624
19212182;1695;1645
19213197;1691;1632
19214194;1679;1639
19215156;1696;1623
19216201;1685;1631
19217161;1696;1627
19218245;1696;1625
19219234;1683;1625
19220199;1694;1639
19221173;1692;1624
19222192;1695;1632
19223158;1695;1628
19224158;1687;1621
19225162;1687;1621
19226160;1692;1624
19227160;1692;1621
19228158;1688;1649
19229202;1700;1627
19230184;1693;1627
19231161;1688;1644
19232160;1688;1644
19233159;1690;1631
19234158;1687;1640
19235164;1695;1628
19236162;1697;1623
19237161;1687;1640
19238159;1682;1632
19239157;1682;1632
19240202;1695;1632
19241184;1688;1639
19242161;1695;1643
19243161;1687;1647
19244160;1685;1636
19245165;1681;1637
19246164;1681;1637
19247163;1700;1627
19248162;1684;1628
19249161;1695;1640
19250160;1684;1648
19251160;1690;1645
19252158;1698;1621
19253254;1698;1640
19254183;1691;1640
19255202;1695;1620
19256194;1695;1616
19257204;1692;1639
19258178;1694;1620
19259164;1688;1645
19260178;1688;1645
19261177;1686;1647
19262192;1696;1646
19263177;1693;1623
19264318;1692;1631
19265165;1688;1642
19266164;1692;1639
19267165;1692;1639
19268163;1685;1622
19269163;1691;1638
19270161;1687;1627
19271161;1687;1628
19272159;1685;1620
19273159;1693;1623
19274157;1693;1623
19275163;1685;1636
19276373;1692;1629
19277156;1688;1633
19278177;1700;1630
19279154;1695;1632
19280175;1684;1624
19281175;1684;1624
19282173;1688;1653
19283174;1686;1635
19284173;1687;1625
19285157;1687;1625
19286155;1692;1632
19287176;1694;1621
19288236;1694;1621
19289171;1698;1631
19290174;1679;1618
19291175;1695;1629
19292175;1690;1642
19293175;1692;1629
19294173;1688;1640
19295156;1688;1640
19296165;1685;1631
19297183;1686;1632
19298161;1695;1642
19299184;1686;1643
19300194;1696;1627
19301194;1692;1631
19302183;1692;1631
19303186;1695;1615
19304196;1696;1636
19305192;1687;1625
19306188;1691;1632
19307203;1695;1640
19308169;1696;1638
19309168;1696;1638
19310228;1690;1640
19311173;1687;1616
19312173;1691;1645
19313171;1696;1625
19314171;1696;1633
19315175;1679;1628
19316175;1679;1628
19317175;1690;1644
19318174;1692;1628
19319171;1679;1632
19320171;1692;1624
19321314;1687;1628
19322170;1692;1618
19323170;1692;1618
19324170;1692;1639
19325174;1679;1622
19326172;1690;1627
19327172;1696;1639
19328170;1694;1626
19329170;1694;1647
19330168;1688;1647
19331168;1687;1628
19332282;1684;1647
19333161;1683;1650
19334161;1686;1618
19335168;1701;1635
19336167;1701;1652
19337166;1691;1652
19338165;1687;1639
19339164;1687;1650
19340164;1690;1639
19341171;1692;1643
19342159;1679;1626
19343188;1689;1624
19344303;1689;1638
19345192;1692;1638
19346193;1696;1644
19347193;1694;1631
19348191;1687;1624
19349204;1686;1639
19350192;1692;1644
19351155;1692;1644
19352193;1695;1640
19353158;1696;1624
19354157;1679;1616
19355201;1687;1652
19356157;1695;1640
19357157;1695;1627
19358156;1688;1627
19359156;1688;1632
19360176;1696;1630
19361175;1702;1641
19362174;1679;1625
19363175;1691;1632
19364174;1693;1620
19365156;1693;1620
19366195;1690;1632
19367171;1695;1628
19368170;1692;1634
19369170;1692;1644
19370170;1695;1644
19371168;1695;1636
19372168;1695;1636
19373166;1692;1643
19374166;1695;1639
19375170;1694;1624
19376187;1692;1621
19377163;1681;1623
19378163;1681;1639
19379161;1688;1639
19380161;1694;1628
19381159;1695;1619
19382158;1687;1632
19383162;1695;1624
19384160;1696;1627
19385166;1696;1633
19386166;1693;1633
19387202;1694;1638
19388157;1696;1631
19389156;1688;1648
19390163;1692;1631
19391186;1702;1632
19392201;1684;1635
19393188;1684;1635
19394186;1695;1636
19395159;1691;1632
19396180;1692;1640
19397205;1695;1634
19398179;1696;1630
19399185;1696;1636
19400194;1688;1636
19401180;1695;1635
19402169;1688;1628
19403169;1694;1645
19404169;1685;1641
19405174;1692;1631
19406173;1692;1627
19407172;1694;1627
19408171;1692;1629
19409170;1694;1632
19410216;1695;1617
19411194;1688;1631
19412170;1688;1638
19413169;1688;1642
19414169;1695;1642
19415175;1693;1648
19416173;1692;1638
19417173;1687;1633
19418172;1696;1631
19419172;1697;1638
19420172;1697;1652
19421172;1692;1652
19422203;1688;1650
19423159;1704;1615
19424159;1692;1624
19425163;1687;1650
19426163;1694;1632
19427162;1694;1649
19428161;1689;1649
19429159;1696;1628
19430159;1687;1629
19431158;1696;1639
19432157;1691;1620
19433156;1695;1626
19434184;1695;1632
19435167;1700;1632
19436166;1689;1624
19437184;1695;1621
19438172;1688;1652
19439173;1695;1622
19440208;1694;1631
19441182;1694;1624
19442164;1700;1624
19443187;1695;1640
19444178;1692;1639
19445243;1692;1640
19446191;1692;1631
19447192;1692;1644
19448204;1692;1643
19449193;1692;1643
19450161;1693;1639
19451161;1688;1639
19452159;1692;1646
19453157;1696;1647
19454157;1679;1626
19455161;1679;1641
19456205;1692;1641
19457203;1693;1631
19458159;1692;1624
19459160;1694;1647
19460158;1692;1645
19461157;1686;1632
19462156;1686;1632
19463155;1700;1629
19464176;1691;1625
19465160;1688;1647
19466158;1691;1623
19467158;1687;1647
19468202;1696;1639
19469197;1696;1640
19470174;1688;1640
19471174;1696;1632
19472172;1692;1623
19473173;1693;1623
19474172;1687;1644
19475156;1690;1653
19476154;1690;1653
19477175;1688;1639
19478175;1695;1632
19479175;1700;1643
19480258;1683;1639
19481160;1688;1647
19482183;1688;1632
19483177;1688;1632
19484175;1687;1629
19485233;1696;1637
19486189;1692;1639
19487188;1685;1624
19488198;1686;1632
19489172;1695;1639
19490204;1695;1621
19491176;1693;1621
19492303;1692;1631
19493179;1692;1631
19494157;1696;1631
